#   RA        DEC        GLON        GLAT    Pol   e_Pol  EVPA  e_EVPA  galPA
#  1-  9  F9.5  deg     RAdeg    Right Ascension (J2000) (1)
# 13- 20  F8.5  deg     DEdeg    Declination (J2000) (1)
# 24- 32  F9.5  deg     GLON     Galactic longitude (1)
# 36- 43  F8.5  deg     GLAT     Galactic latitude (1)
# 47- 49  F3.1  %       Pol      [0.5/4.5] Polarization degree percentage (2)
# 53- 55  F3.1  %     e_Pol      [0.2/1.9] Error in polarization degree
# 59- 61  I3    deg     EVPA     [-90/90] Electric vector polarization angle (3)
# 65- 66  I2    deg   e_EVPA     [2/19] Error in EVPA
# 70- 72  I3    deg     galPA    [0/180] Galactic polarization angle (4)
 87.79606   88.12730   124.95488   26.62708   3.1   0.9    37   10   143
 88.05876   87.65799   125.46234   26.50733   1.8   0.3    50    6   156
 88.16904   88.03810   125.05468   26.61478   2.6   1.1    59   11   164
 88.17011   87.36664   125.77675   26.43188   2.0   0.3    54    4   160
 88.24534   88.31477   124.75717   26.69127   1.4   0.6    38    9   143
 88.29808   88.11797   124.96991   26.64039   2.9   0.8    39    9   145
 88.31170   88.78932   124.24504   26.81804   2.1   0.8    -4    7   100
 88.31337   87.30487   125.84512   26.42134   1.9   0.6    53    8   159
 88.38333   88.74727   124.29097   26.80856   0.8   0.4    27   12   132
 88.39630   89.58345   123.38471   27.02349   0.8   0.2    39    8   144
 88.52846   87.23822   125.91985   26.41308   1.1   0.3    63    6   169
 88.58184   87.81273   125.30201   26.56896   2.5   0.8    65    9   170
 88.67984   87.96539   125.13838   26.61263   1.6   0.4    57    6   163
 88.75747   88.33071   124.74435   26.70991   1.5   0.4    44    5   149
 88.83767   87.44218   125.70458   26.48133   1.2   0.5    50    9   156
 89.29602   88.98670   124.03636   26.88629   0.9   0.3    16    8   120
 89.31714   87.64473   125.49186   26.55356   1.9   0.7    39   15   144
 89.48918   88.17831   124.91572   26.69308   2.4   1.0    49    8   153
 89.55603   87.95851   125.15469   26.64101   1.5   0.2    46    4   150
 89.56778   88.29173   124.79330   26.72325   1.0   0.4    42    7   146
 90.04222   87.63921   125.50610   26.58109   1.8   0.4    58    7   162
 90.04262   87.51657   125.63914   26.55142   2.7   0.7    50   10   154
 90.33601   88.17315   124.92855   26.71801   2.8   1.1    40    8   143
 90.34474   88.44208   124.63560   26.78039   1.4   0.2    51    5   155
 90.52652   87.44136   125.72647   26.55413   2.1   0.4    58    5   162
 90.53480   87.54884   125.60975   26.57969   1.9   0.2    56    3   159
 90.53760   87.35259   125.82304   26.53373   1.3   0.6    60   13   163
 90.84857   87.87977   125.25271   26.66798   1.7   0.4    52    5   155
 90.88031   87.68788   125.46214   26.62571   1.2   0.3    58    7   161
 90.90378   88.17194   124.93448   26.73537   1.6   0.2    53    4   156
 90.99109   87.83127   125.30694   26.66227   1.5   0.5    54    9   157
 91.03237   87.80802   125.33269   26.65860   1.5   0.4    62    7   164
 91.14786   88.65913   124.40354   26.84841   1.4   0.2    37    4   139
 91.19002   88.42550   124.65947   26.79922   1.7   0.7    61   11   163
 91.23288   87.31033   125.87734   26.55551   1.3   0.3    63    7   166
 91.31356   87.32496   125.86234   26.56246   1.3   0.3    57    7   160
 91.32307   87.36276   125.82124   26.57130   0.9   0.4    71   10   174
 91.38665   88.39239   124.69702   26.79747   1.9   0.3    52    4   154
 91.39124   87.34134   125.84538   26.56962   0.7   0.3    52   10   155
 91.39827   88.39330   124.69610   26.79798   1.3   0.2    55    4   157
 91.39908   88.21605   124.89009   26.76023   1.7   0.5    55   10   158
 91.41407   87.94734   125.18405   26.70299   2.4   0.8    53    8   155
 91.54463   87.86508   125.27512   26.68996   1.1   0.2    54    5   156
 91.59928   87.67854   125.47951   26.65199   1.0   0.4    54    9   156
 91.77191   87.81829   125.32833   26.68837   2.5   0.9    50    7   152
 91.77625   87.31444   125.87911   26.58127   1.8   0.4    65    6   168
 91.86188   87.81713   125.33040   26.69148   2.5   1.0    40    8   143
 92.07670   88.27169   124.83396   26.79211   1.4   0.3    42    8   143
 92.22665   88.85064   124.19874   26.91050   1.2   0.3    41    5   142
 92.25050   87.68864   125.47463   26.67985   1.5   0.5    47    8   149
 92.29912   88.46612   124.62188   26.83703   1.3   0.5    46   10   147
 92.38926   87.51302   125.66836   26.64982   1.7   0.6    70   10   172
 92.43625   87.62114   125.55033   26.67362   1.8   0.3    66    5   168
 92.62800   87.94413   125.19758   26.74491   0.9   0.3    43    8   144
 92.74623   88.66886   124.40124   26.88687   1.0   0.3    53    7   153
 92.82095   87.48951   125.69834   26.66357   2.1   0.2    67    2   168
 92.82408   87.48930   125.69860   26.66367   2.5   0.2    65    2   166
 93.05899   87.33074   125.87494   26.64326   1.7   0.3    71    4   172
 93.13700   87.49324   125.69723   26.67787   2.0   0.7    66    9   167
 93.16447   88.06112   125.07292   26.78552   3.2   0.7    66    6   166
 93.26447   88.14632   124.97978   26.80443   1.2   0.4    45   12   145
 93.35626   87.34340   125.86398   26.65923   1.5   0.5    70    9   171
 93.42386   87.74056   125.42775   26.73580   1.7   0.6    59   11   159
 93.44300   88.60073   124.47974   26.89084   0.8   0.3    24    9   124
 93.75938   88.00156   125.14268   26.79488   1.0   0.4    49   15   149
 93.76830   87.64710   125.53348   26.73253   1.1   0.2    66    6   166
 93.85512   88.04792   125.09218   26.80622   2.8   0.7    65    7   165
 93.92882   87.82411   125.33960   26.76996   1.0   0.2    42    8   142
 94.00593   88.08327   125.05414   26.81731   2.5   0.3    55    4   154
 94.03207   87.67781   125.50175   26.74852   1.5   0.2    65    4   165
 94.07302   87.94391   125.20844   26.79584   1.9   0.3    54    6   154
 94.17505   87.72101   125.45519   26.76161   1.2   0.3    49    8   149
 94.26694   87.47932   125.72259   26.72409   2.3   0.7    62    8   162
 94.31580   87.48382   125.71803   26.72697   1.0   0.2    70    6   170
 94.35127   88.45719   124.64278   26.88963   1.9   0.4    51    5   150
 94.39437   88.00083   125.14770   26.81659   1.5   0.4    47    9   147
 94.44768   88.41593   124.68891   26.88560   1.2   0.2    50    5   149
 94.71165   88.73005   124.34213   26.94123   1.4   0.3    34    5   133
 94.76291   87.89191   125.27053   26.81199   1.3   0.3    61    6   161
 94.95245   88.01381   125.13682   26.83781   4.3   1.8    46   12   145
 95.27848   87.70721   125.47840   26.80282   1.1   0.3    72    7   171
 95.35407   87.70512   125.48123   26.80550   0.9   0.3    74    9   173
 95.42605   87.72449   125.46025   26.81124   1.0   0.2    55    6   154
 95.43146   87.72486   125.45988   26.81150   1.4   0.2    67    4   166
 95.47918   87.47233   125.73993   26.77566   1.2   0.4    73    7   172
 95.78305   87.84188   125.33236   26.84199   0.9   0.2    66    7   164
 95.96471   87.35838   125.86978   26.78059   2.5   0.3    67    3   165
 96.34435   87.38735   125.84037   26.80187   2.5   0.9    72    9   170
 96.38947   88.41584   124.69764   26.93871   1.4   0.2    58    4   156
 96.39965   88.41503   124.69858   26.93888   1.5   0.2    56    4   153
 96.49623   87.77848   125.40692   26.86036   1.0   0.2    54    6   151
 96.51359   88.27993   124.84937   26.92512   1.5   0.4    62    6   160
 96.72868   88.78764   124.28474   26.99229   0.9   0.2    45    8   142
 96.77039   88.52760   124.57461   26.96252   2.1   0.3    14    4   111
 96.77284   87.87671   125.29920   26.88328   2.2   0.4    57    5   154
 96.91632   87.74924   125.44176   26.87291   0.9   0.3    72    8   169
 97.01084   87.56444   125.64787   26.85396   2.0   0.3    81    4   178
 97.06435   87.95113   125.21782   26.90288   2.0   0.4    53    4   150
 97.10423   88.20522   124.93501   26.93407   2.6   1.0    57    9   153
 97.15923   87.94338   125.22690   26.90534   1.2   0.3    60    6   157
 97.46800   88.34749   124.77780   26.96092   1.3   0.3    59    6   155
 97.57391   87.50066   125.72208   26.87046   2.5   0.5    87    5     4
 97.62016   87.52079   125.69992   26.87474   1.2   0.3    81    6   177
 97.73986   87.66028   125.54513   26.89529   1.1   0.2    83    5   179
 98.02199   88.13525   125.01660   26.95561   1.9   0.8    54    8   150
 98.02289   88.33462   124.79403   26.97556   0.9   0.3    50    7   145
 98.10347   88.21857   124.92387   26.96650   1.1   0.3    56    6   152
 98.20070   88.21326   124.93014   26.96900   1.1   0.4    49    6   144
 98.25254   87.48403   125.74422   26.89817   1.9   0.8    64   10   160
 98.76682   88.18530   124.96322   26.98413   2.1   0.8    53   17   148
 98.89055   87.38851   125.85395   26.91727   2.3   0.8    63    8   158
 99.09071   88.28573   124.85185   27.00252   1.3   0.5    62   10   157
 99.21145   87.85535   125.33358   26.97137   1.3   0.4    55   12   150
 99.21713   88.57622   124.52709   27.02879   1.1   0.3    44    7   138
 99.52069   88.24193   124.90200   27.01212   1.5   0.2    51    5   145
 99.63032   88.02238   125.14804   26.99947   1.6   0.5    70    7   164
 99.64720   88.34484   124.78709   27.02332   1.0   0.4    53   12   147
 99.94982   88.79195   124.28676   27.06043   1.3   0.3    49    7   142
100.28991   87.59484   125.62866   26.99467   1.4   0.2    84    4   178
100.41438   88.05970   125.10826   27.02870   1.6   0.6   -57   12    36
100.42161   88.85845   124.21282   27.07389   1.3   0.4    48    8   141
100.48630   88.48360   124.63325   27.05521   1.5   0.3    61    6   154
100.84131   88.16897   124.98665   27.04882   2.4   0.5    63    5   156
100.92999   88.21059   124.94013   27.05372   1.5   0.3    51    5   144
100.96416   87.95550   125.22625   27.04199   1.8   0.3    73    4   166
101.13514   87.59244   125.63370   27.02996   1.9   0.8    89    8     2
101.16458   87.73485   125.47409   27.03837   1.0   0.4    56   11   149
101.72617   88.07872   125.08933   27.07377   1.4   0.3    67    5   159
102.59785   87.34360   125.91577   27.08459   2.4   0.3    87    3   179
102.68264   88.37205   124.76089   27.11138   1.9   0.8    49    9   140
102.79173   87.77747   125.42879   27.10355   0.9   0.2    82    8   173
102.85623   87.37301   125.88309   27.09726   2.6   0.4   -89    4     2
102.90234   88.01387   125.16336   27.11210   1.5   0.5    61    8   152
102.94110   87.75530   125.45382   27.10893   0.7   0.3    72   10   163
102.97777   87.54885   125.68574   27.10645   0.8   0.3    71   10   162
102.98071   87.54880   125.68580   27.10658   1.2   0.3    75    7   166
103.07801   88.79473   124.28617   27.12635   1.4   0.2    50    4   141
103.09329   88.61375   124.48952   27.12532   0.8   0.2    42    7   133
103.12829   87.89220   125.30017   27.11828   1.1   0.2    71    5   162
103.15617   87.89082   125.30174   27.11928   1.0   0.2    57    6   147
103.21894   87.93472   125.25246   27.12214   1.1   0.2    79    5   169
103.25643   87.54193   125.69375   27.11827   1.1   0.2    71    6   162
103.25689   87.54188   125.69380   27.11829   0.9   0.2    84    7   175
103.27477   87.36143   125.89653   27.11625   2.4   0.7    78    9   169
103.32393   88.19352   124.96173   27.12830   1.1   0.3    73    8   163
103.44432   87.58064   125.65038   27.12677   1.0   0.4   -81   11     9
103.52277   87.48218   125.76104   27.12905   1.9   0.4    73    6   164
103.61685   88.27983   124.86480   27.13776   1.0   0.2    57    6   147
103.66831   88.11764   125.04706   27.13898   1.0   0.4   -86   13     4
104.02365   87.35713   125.90174   27.15071   1.8   0.7    82   16   172
104.18195   87.51727   125.72178   27.15798   1.7   0.4    82    8   172
104.27733   88.39727   124.73273   27.15642   1.3   0.3   -85    5     3
104.29603   88.39735   124.73264   27.15695   1.0   0.2    65    5   155
104.41830   88.19521   124.95977   27.16278   0.8   0.2    75    8   164
104.54313   88.16549   124.99312   27.16710   1.0   0.3    74    8   164
104.83710   88.80789   124.27104   27.16304   1.5   0.2    45    4   134
106.67254   88.05180   125.11841   27.24087   0.8   0.3   -26    9    60
107.40318   88.77629   124.30371   27.21853   0.9   0.3    54    8   140
107.70621   88.14587   125.01052   27.26960   1.6   0.4    77    6   163
107.77605   88.20900   124.93950   27.26747   1.0   0.4    68    9   154
108.65447   88.45368   124.66282   27.27377   1.2   0.4    38    9   123
108.79519   88.38566   124.73867   27.28363   1.0   0.4    69   11   154
109.28299   88.48382   124.62730   27.28769   0.9   0.3    57    8   142
109.28939   88.17578   124.97230   27.31779   1.1   0.3    69    6   154
109.57576   88.48202   124.62843   27.29559   2.2   0.6    63    8   147
110.09803   88.24850   124.88796   27.33539   1.1   0.3    66    8   149
110.24338   88.82923   124.23822   27.27267   2.3   0.6    31   10   114
110.47297   88.18124   124.96170   27.35462   0.8   0.3    71   11   154
111.04988   88.56750   124.52791   27.32331   1.4   0.2    63    4   146
114.03254   88.74033   124.32347   27.36548   1.1   0.4    17    8    96
114.03387   88.73973   124.32412   27.36562   1.1   0.4    26    8   105
118.82371   89.16729   123.83332   27.35440   0.9   0.4    55   12   130
119.82753   88.63213   124.40719   27.51973   1.4   0.6    72   11   146
121.31179   88.63793   124.38926   27.55184   1.5   0.3    54    5   126
122.36851   88.63832   124.37994   27.57556   1.3   0.5    54    8   126
122.45622   88.64395   124.37317   27.57570   1.6   0.6    58    7   129
122.57978   88.64060   124.37567   27.57956   1.3   0.4    53    6   124
124.34992   88.94379   124.04001   27.51084   1.6   0.5    44    6   114
125.68999   88.53536   124.45640   27.68830   0.9   0.3    87    8   155
125.81302   88.54603   124.44391   27.68717   2.2   0.6    54    8   122
125.95256   88.73607   124.24409   27.61789   1.7   0.4    69    5   136
126.13823   89.53830   123.40924   27.30991   0.9   0.2    85    7   152
128.32704   88.55705   124.40385   27.74104   1.2   0.5    54   10   119
129.22517   88.58706   124.36240   27.74848   1.2   0.3    71    7   135
129.41640   88.67722   124.26846   27.71331   1.5   0.3    73    5   137
129.42842   88.70862   124.23644   27.69982   0.9   0.2    70    6   134
129.47916   88.57464   124.37193   27.75955   1.2   0.2    68    5   132
130.20689   89.18913   123.74390   27.49842   0.7   0.3    67    9   130
130.66976   89.51762   123.41230   27.35249   0.7   0.3   -39   10    22
132.53331   88.60934   124.29799   27.81010   2.1   0.5    71    6   132
133.19178   88.58283   124.31517   27.83716   1.5   0.4    71    7   131
133.29455   89.34421   123.56914   27.45901   1.0   0.3    74    7   134
133.40701   89.30575   123.60585   27.47950   1.0   0.4    86   12   146
133.61627   89.23139   123.67669   27.51935   1.2   0.4    83    8   143
133.63955   88.60611   124.28615   27.83506   1.5   0.2    72    4   131
133.82344   88.60533   124.28437   27.83932   1.1   0.3    71    7   131
134.61949   89.33607   123.56821   27.47629   1.3   0.3   -74    6   163
134.62917   89.33616   123.56806   27.47633   0.7   0.3   -82   12   155
135.05594   89.20718   123.68862   27.54866   1.7   0.4    81    7   140
135.39324   88.92246   123.95799   27.70402   0.9   0.4    58   11   116
135.86468   88.64847   124.21391   27.85862   0.6   0.2    75   10   133
136.33114   88.60522   124.24830   27.89136   1.1   0.4    68   10   125
137.30334   88.72526   124.12082   27.84423   0.7   0.3    65   10   121
137.40442   89.29529   123.58648   27.52634   0.9   0.3    75   10   130
142.14894   88.67321   124.09452   27.96363   2.1   0.6   -87    9   144
143.36523   88.87570   123.89879   27.85520   0.8   0.2   -19    6    30
143.56214   88.91957   123.85812   27.82979   0.6   0.3   -77   10   152
143.74007   88.62069   124.11329   28.02604   0.9   0.3   -81   13   148
144.85920   89.18970   123.61184   27.66881   1.1   0.3    65    7   114
145.95941   89.10843   123.66741   27.73552   1.0   0.2    77    5   124
146.10085   89.34750   123.46816   27.57424   1.0   0.4    48    8    95
146.37885   88.80397   123.91370   27.94842   0.7   0.2   -72    7   154
147.37987   88.87884   123.83653   27.91147   1.5   0.2    82    3   128
147.43947   88.93439   123.79053   27.87359   1.0   0.2    68    5   113
147.88308   89.59919   123.25105   27.41142   0.6   0.3    64   10   109
148.26798   89.00435   123.72236   27.83507   0.8   0.3   -86    8   138
148.33201   89.10167   123.64385   27.76689   1.6   0.3    80    6   125
148.39505   88.95140   123.76282   27.87417   0.8   0.3    77   12   122
148.73556   88.96291   123.74868   27.87035   0.5   0.2    71    8   115
154.55134   88.89418   123.70822   27.99384   2.0   0.4    81    5   119
155.53406   89.11698   123.53735   27.82913   0.8   0.3    70    8   108
156.70098   89.68385   123.14200   27.38335   0.9   0.3   -48   10   167
157.99234   89.46710   123.27558   27.56507   0.7   0.3   -67   10   147
158.32368   89.01310   123.56522   27.93981   0.9   0.4    81   17   116
158.65280   89.32847   123.35824   27.68297   1.9   0.7   -40    7   173
160.06404   89.15665   123.44848   27.83623   1.0   0.3    62    7    95
162.82316   89.41569   123.26206   27.63371   0.8   0.3   -77    8   132
167.38593   89.61665   123.11776   27.47421   1.7   0.5   -65    7   140
172.21256   89.32784   123.19975   27.75699   1.5   0.3    78    6    99
172.33828   89.23335   123.23586   27.84593   0.8   0.3   -81    9   118
172.57701   89.32559   123.19611   27.76060   1.6   0.3   -88    6   111
178.23273   89.29250   123.13391   27.81268   0.8   0.3    79   11    93
184.43248   89.26056   123.05449   27.85966   1.8   0.6    80    7    88
185.38736   89.27916   123.03794   27.84293   0.7   0.3   -86   10   101
190.47250   89.16710   122.97120   27.96042   1.5   0.3    87    6    90
330.68132   89.03703   122.21000   26.41279   0.7   0.3    -7   13    34
331.22620   88.90534   122.12067   26.30776   1.0   0.3   -12   10    28
332.63192   89.58395   122.63087   26.81028   1.0   0.2    78    7   119
332.75794   89.51907   122.58498   26.75996   0.9   0.2    75    8   115
334.87591   89.02456   122.26197   26.35784   2.0   0.7    19    9    57
334.93708   89.50306   122.58995   26.73583   1.5   0.5   -77    8   140
336.22501   88.66744   122.04686   26.05616   1.7   0.6   -44   15   171
338.50156   88.90258   122.24157   26.22062   1.1   0.2   -28    5     5
342.09589   88.35591   121.99865   25.71244   1.2   0.3   -16    6    13
343.62700   88.50422   122.12050   25.82064   0.8   0.3    32    8    61
344.60051   88.19334   121.98408   25.53375   1.0   0.4   -10    7    17
344.69694   88.99562   122.40343   26.24179   1.1   0.4    25    9    53
346.57853   88.52262   122.20541   25.80172   1.2   0.3   -12    8    12
346.86033   88.14017   122.02913   25.45376   0.9   0.3    -3    7    22
347.09057   88.32835   122.12603   25.62055   0.9   0.3    24   10    49
347.18437   88.26790   122.10011   25.56473   1.4   0.4    32    7    58
348.57855   88.10177   122.06798   25.39531   1.1   0.3    -4    6    19
348.76064   88.26464   122.14670   25.54197   1.2   0.4    27    9    50
349.34731   88.19001   122.13224   25.46628   0.8   0.3     3   10    26
350.27802   87.79385   121.99671   25.08816   0.9   0.4    61   11    83
350.32218   88.17816   122.15875   25.44344   0.8   0.3   -18   10     4
350.32768   88.31810   122.21752   25.57294   1.0   0.2    16    7    38
350.62673   87.78605   122.00725   25.07589   1.0   0.3    19    7    40
351.80497   89.56121   122.75544   26.71865   0.9   0.3   -53   11   147
351.88766   87.63592   121.99918   24.91772   1.1   0.2    13    5    34
352.60149   87.97005   122.15513   25.22174   1.9   0.5    46    5    66
352.75543   88.25302   122.26680   25.48616   0.7   0.3     6    9    26
352.81811   87.77824   122.09174   25.03854   1.0   0.4   -79    9   120
353.48238   87.39445   121.98092   24.66711   1.0   0.3    45   11    64
353.56392   89.14066   122.61514   26.31683   0.8   0.2    -4    6    14
354.41152   87.95653   122.21747   25.18800   1.4   0.3    26    4    44
356.26332   87.40153   122.11567   24.63569   1.1   0.5    48   10    65
356.40933   87.90251   122.27607   25.11511   0.6   0.2    68   10    84
356.78370   87.39581   122.13892   24.62369   1.0   0.4    64   10    80
357.20937   88.26298   122.41304   25.45468   1.0   0.4   -38    7   157
358.16506   87.84286   122.32810   25.04038   0.7   0.3   -76   10   118
358.36883   87.75705   122.31304   24.95531   1.0   0.4    36   11    50
358.50622   88.04277   122.39565   25.23110   1.2   0.2    -9    5     4
358.68605   87.97941   122.38538   25.16812   1.3   0.3    41    6    55
