col1,col2,_r,USNO-B1.0,Tycho-2,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Epoch,pmRA,pmDE,muPr,e_pmRA,e_pmDE,fit_RA,fit_DE,Ndet,Flags,B1mag,B1C,B1S,B1f,B1s/g,B1xi,B1eta,R1mag,R1C,R1S,R1f,R1s/g,R1xi,R1eta,B2mag,B2C,B2S,B2f,B2s/g,B2xi,B2eta,R2mag,R2C,R2S,R2f,R2s/g,R2xi,R2eta,Imag,IC,IS,If,Is/g,Ixi,Ieta,Separation
19.7385833333,-21.6916944444,6.1E-5,0683-0023822,,19.738528,-21.691728,112,234,1972.1,-12,-6,9,3,7,1,2,5,...,19.27,2,0,829,2,-0.03,0.22,19.31,2,1,829,3,0.05,-0.09,20.47,2,4,541,8,-0.16,-0.23,19.37,2,6,542,2,0.02,0.19,18.62,2,8,475,,0.09,-0.11,6.139603713466957E-5
19.76925,-14.9829166667,3.6E-5,0750-0012749,,19.769223,-14.982942,64,81,1974.4,0,0,0,0,0,1,1,5,..Y,17.75,2,0,769,3,-0.04,-0.14,18.44,2,1,769,3,-0.18,0.07,19.15,2,4,611,3,0.1,-0.15,18.16,2,5,611,3,0.13,0.23,17.89,2,8,611,,-0.04,-0.03,3.636001775588202E-5
20.1319166667,-27.0235277778,8.5E-5,0629-0020801,,20.13195,-27.023448,58,104,1975.5,0,0,0,0,0,1,2,5,..Y,17.8,3,0,885,4,-0.19,0.05,15.58,3,1,885,8,0.04,-0.29,17.04,2,4,475,3,0.11,0.26,15.49,2,6,476,3,0.05,0.04,14.51,2,8,476,,-0.04,-0.09,8.512479026994797E-5
20.786,34.3468611111,1.12E-4,1243-0018949,,20.786003,34.346973,76,234,1977.2,0,0,0,0,0,1,5,5,..Y,17.08,2,0,244,7,0.05,-0.27,16.89,2,1,244,2,0.2,-0.4,18.11,3,2,352,8,0.01,0.31,15.91,3,3,352,4,-0.1,0.64,16.24,3,7,352,,-0.18,-0.29,1.119163125863758E-4
20.9099583333,-23.1829166667,2.88E-4,0668-0016496,,20.909653,-23.182981,47,43,1974.0,-14,8,9,1,1,0,0,5,...,18.77,2,0,829,3,0.06,-0.04,17.57,2,1,829,1,-0.06,0.02,18.55,2,4,476,8,-0.02,0.05,17.86,2,6,476,1,-0.01,-0.04,17.63,2,8,476,,0.02,0.0,2.879568429490227E-4
21.2103333333,-6.41719444444,1.88E-4,0835-0012582,,21.210303,-6.417009,159,35,1975.5,0,0,0,0,0,3,0,4,...,18.77,2,0,648,1,-0.09,-0.08,18.35,2,1,648,8,-0.33,0.04,22.06,2,4,755,3,0.15,0.04,19.14,2,5,755,8,0.26,-0.03,,,,,,,,1.878783006055842E-4
21.3285,-25.8178888889,3.6E-5,0641-0015351,,21.328484,-25.817856,149,140,1970.9,0,0,0,0,0,2,2,4,..Y,17.95,2,0,829,3,-0.24,-0.15,17.07,2,1,829,2,-0.09,-0.16,20.55,2,4,476,8,0.34,0.33,19.94,2,6,476,3,-0.03,-0.03,,,,,,,,3.590437385742327E-5
21.5625,-22.376,4.4E-5,0676-0022219,,21.562453,-22.376009,134,46,1975.9,0,0,0,0,0,3,1,5,...,18.6,2,0,829,8,-0.24,-0.03,18.59,2,1,829,5,-0.16,0.0,18.91,2,4,542,3,-0.12,0.08,18.52,2,6,542,9,0.08,-0.15,18.31,2,8,542,,0.41,0.06,4.438324550714548E-5
21.8179583333,-8.35805555556,2.7E-5,0816-0015262,,21.817931,-8.358056,131,165,1976.0,0,0,0,0,0,2,3,5,..Y,17.47,1,0,708,8,0.14,0.16,15.87,2,1,708,8,-0.36,-0.57,18.06,1,4,683,7,0.24,0.13,18.5,2,5,683,8,0.14,0.03,18.01,2,8,683,,-0.18,0.21,2.704664513664517E-5
21.6782916667,25.9836944444,5.8E-5,1159-0018294,,21.67825,25.983739,74,34,1978.5,0,0,0,0,0,1,0,5,..Y,17.64,3,0,352,8,-0.08,-0.09,17.29,3,1,352,2,-0.09,0.03,17.89,3,2,476,2,0.01,0.07,17.86,3,3,476,4,-0.1,0.02,17.57,3,7,476,,0.24,-0.06,5.8207184877753514E-5
22.17225,44.655,4.8E-4,1346-0029205,,22.172914,44.654912,565,215,1979.0,248,-88,9,20,7,6,2,3,...,,,,,,,,19.49,2,1,196,3,0.04,0.01,,,,,,,,18.94,2,3,244,9,-0.48,-0.19,18.61,2,7,244,,0.42,0.16,4.804654819610847E-4
22.480625,14.7799444444,7.4E-5,1047-0014810,,22.480578,14.780003,35,71,1976.6,0,0,0,0,0,0,1,5,...,19.47,1,0,468,3,0.03,0.08,18.93,1,1,468,7,-0.12,-0.21,19.51,1,2,612,9,0.02,-0.08,19.89,1,3,612,4,0.05,0.05,18.72,1,7,611,,0.0,0.13,7.412149876207593E-5
22.7802916667,61.3426666667,6.7E-5,1513-0051568,,22.780362,61.342725,105,127,1976.9,0,0,0,0,0,2,2,5,...,19.72,2,0,81,5,-0.07,-0.31,18.18,2,1,81,7,0.32,0.04,19.8,2,2,113,2,-0.22,0.31,18.89,2,3,113,4,-0.09,0.13,17.47,2,7,113,,0.04,-0.2,6.73829949956578E-5
23.1812083333,-16.9134722222,6.3E-5,0730-0025947,,23.181173,-16.913525,64,98,1973.7,0,0,0,0,0,1,2,5,..Y,19.08,1,0,770,5,-0.06,0.1,18.57,1,1,770,8,0.12,-0.34,19.28,2,4,611,8,-0.18,0.01,15.44,2,6,542,8,0.11,0.14,17.76,1,8,612,,-0.01,0.06,6.267592465924807E-5
23.2767916667,-44.2395833333,4.7E-4,0457-0012473,,23.276439,-44.239187,71,65,1989.2,-2,14,9,5,4,0,0,4,...,,,,,,,,18.38,5,5,244,3,0.06,0.04,19.7,4,4,244,8,-0.06,-0.05,18.12,4,6,244,2,0.01,0.03,18.76,4,8,244,,-0.02,-0.04,4.700190236153159E-4
23.6334583333,-38.7259444444,1.47E-4,0512-0014706,,23.633353,-38.725823,127,254,1985.4,-24,16,8,7,15,1,2,4,..Y,,,,,,,,25.04,4,5,297,10,-0.09,-0.17,18.7,4,4,296,3,0.03,0.13,25.34,4,6,297,8,-0.01,0.04,17.61,5,8,297,,0.05,-0.02,1.4663411355403538E-4
24.1354166667,39.0998888889,3.21E-4,1290-0026006,,24.135814,39.099798,67,98,1977.5,0,0,0,0,0,1,2,5,..Y,15.53,2,0,244,6,0.06,-0.28,15.04,2,1,244,9,0.02,0.02,15.86,1,2,297,8,0.16,0.16,16.22,1,3,297,3,-0.1,-0.1,15.58,1,7,297,,-0.17,0.18,3.2146596936509725E-4
24.244125,47.8580833333,9.1E-5,1378-0042649,,24.244106,47.858173,99,83,1977.7,0,0,0,0,0,2,1,5,..Y,19.11,2,0,153,8,-0.05,0.05,18.63,2,1,153,8,-0.32,-0.14,17.18,2,2,196,10,0.13,-0.19,19.25,2,3,196,7,0.13,0.21,15.21,2,7,196,,0.09,0.03,9.056842117499487E-5
24.4097916667,-24.5149722222,9.8E-5,0654-0017672,,24.40982,-24.514878,126,75,1974.0,0,0,0,0,0,2,1,5,..Y,16.8,2,0,829,4,-0.29,0.24,15.89,2,1,829,8,-0.09,0.0,17.75,2,4,476,8,0.3,-0.14,16.57,2,6,476,8,0.2,-0.06,17.11,2,8,476,,-0.13,-0.06,9.768514342033897E-5
25.357625,-9.47880555556,1.01E-4,0805-0016650,,25.357587,-9.478712,99,76,1978.1,-8,10,9,3,2,1,1,5,..Y,18.12,1,0,709,8,-0.01,0.05,17.19,1,1,709,10,0.0,-0.07,17.74,1,4,684,4,-0.03,0.11,17.21,1,5,684,2,-0.14,-0.07,17.2,1,8,684,,0.15,-0.05,1.0078433071963583E-4
25.9484166667,-58.7639444444,5.65E-4,0312-0011298,,25.947512,-58.764259,81,28,1989.0,0,0,0,0,0,1,0,4,...,,,,,,,,16.7,3,5,114,8,-0.04,0.06,18.48,3,4,114,3,-0.08,-0.05,16.64,3,6,114,8,-0.09,0.0,17.04,3,8,114,,0.19,-0.02,5.648229115216297E-4
26.1397916667,27.0841944444,7.7E-5,1170-0021927,,26.139773,27.08427,48,38,1991.7,0,0,0,0,0,0,0,3,...,,,,,,,,,,,,,,,20.11,2,2,477,3,0.06,-0.02,18.58,2,3,477,5,-0.06,-0.04,16.48,2,7,477,,-0.02,0.05,7.736189168536406E-5
26.264125,-27.5595277778,3.2E-5,0624-0026853,,26.264117,-27.559559,78,106,1974.5,0,0,0,0,0,1,2,5,...,18.59,3,0,886,2,-0.12,0.21,17.53,3,1,886,3,-0.15,-0.05,18.86,2,4,477,8,0.12,-0.21,17.43,2,6,477,1,0.19,-0.2,17.49,2,8,477,,-0.06,0.22,3.2017584185225566E-5
27.1407916667,1.48372222222,7.7E-5,0914-0018774,,27.140848,1.483775,26,158,1964.6,2,4,5,0,3,0,1,3,...,19.22,2,0,589,10,0.01,-0.09,18.99,2,1,589,2,-0.02,0.08,20.14,2,2,828,8,0.0,-0.01,,,,,,,,,,,,,,,7.71803540969293E-5
28.07525,22.1188055556,6.6E-5,1121-0023135,,28.075217,22.118864,48,132,1976.1,0,0,0,0,0,1,2,5,...,18.89,2,0,353,8,-0.09,-0.07,18.11,2,1,353,2,-0.07,-0.23,19.73,2,2,543,8,-0.04,-0.1,18.89,2,3,543,3,0.04,-0.05,17.44,2,7,543,,0.14,0.44,6.595722900320607E-5
28.1650416667,1.78816666667,7.9E-5,0917-0019271,,28.1651,1.788114,107,105,1950.0,0,0,0,0,0,2,2,5,..Y,13.79,2,0,589,9,-0.15,-0.12,11.85,2,1,589,3,0.22,-0.23,12.78,2,2,829,10,-0.02,0.08,11.05,0,3,829,7,-0.25,-0.06,12.46,3,8,829,,0.18,0.3,7.856996117961517E-5
28.2805,75.29525,7.8E-5,1652-0018253,,28.280678,75.295314,55,58,1978.6,0,0,0,0,0,1,1,5,..Y,19.71,1,0,30,0,-0.09,-0.21,18.22,1,1,30,4,0.04,0.02,19.78,1,2,30,3,-0.14,0.06,18.43,1,3,30,1,0.13,0.04,17.82,1,7,29,,0.03,0.06,7.834227316273774E-5
28.5115416667,8.39752777778,6.3E-5,0983-0025774,,28.511495,8.39757,37,27,1975.7,-4,2,9,1,0,0,0,5,..Y,18.62,2,0,529,9,-0.02,-0.04,17.14,2,1,529,8,0.0,0.03,18.57,2,2,685,5,0.03,0.02,15.79,2,3,685,8,0.02,-0.02,17.03,2,7,685,,-0.07,-0.01,6.256236315135102E-5
28.7269583333,44.5605555556,6.8E-5,1345-0037026,,28.726878,44.560592,69,99,1976.1,0,0,0,0,0,1,2,5,..Y,19.77,2,0,196,0,-0.02,0.19,19.34,2,1,196,4,-0.18,-0.22,19.92,1,2,245,1,0.18,-0.19,18.94,1,3,245,3,0.06,0.04,17.25,1,7,245,,-0.06,0.16,6.78557744291343E-5
29.2417916667,-53.0332777778,1.21E-4,0369-0013973,,29.241603,-53.03332,17,121,1987.6,-16,0,9,1,8,0,1,4,..Y,,,,,,,,16.85,4,5,152,3,-0.01,-0.11,18.81,4,4,152,3,0.0,0.05,16.84,4,6,153,10,-0.02,0.02,16.83,4,8,153,,0.0,0.02,1.2105668434455795E-4
29.6588333333,-39.5343055556,1.08E-4,0504-0017865,,29.65875,-39.534392,84,103,1986.6,0,0,0,0,0,1,2,4,..Y,,,,,,,,25.26,4,5,297,3,0.1,-0.08,19.81,4,4,297,9,0.02,-0.02,16.17,4,6,298,9,-0.21,-0.16,17.5,4,8,298,,0.06,0.23,1.0771860223359156E-4
29.8932916667,10.7849444444,9.6E-5,1007-0017971,,29.89322,10.785009,61,115,1976.0,-8,6,9,1,3,0,1,5,..Y,17.53,2,0,470,9,0.05,-0.12,16.76,2,1,470,4,-0.06,0.12,18.48,2,2,685,7,-0.03,-0.09,16.91,2,3,685,2,-0.06,-0.06,16.07,2,7,685,,0.07,0.13,9.551805462122427E-5
29.930625,-27.6773888889,2.06E-4,0623-0030422,,29.930531,-27.6772,112,215,1974.5,-14,10,8,3,7,1,2,5,...,17.26,3,0,886,8,0.06,0.23,15.89,3,1,886,9,-0.12,-0.26,18.83,2,4,477,3,0.12,-0.02,16.74,2,6,477,9,-0.04,-0.07,16.62,2,8,477,,-0.05,0.1,2.0641858371892824E-4
30.6099583333,8.82047222222,2.01E-4,0988-0018665,,30.610117,8.820598,267,74,1977.7,0,14,9,9,2,3,1,5,..Y,19.69,2,0,530,7,-0.14,0.02,19.27,2,1,530,9,0.09,-0.04,19.98,2,2,685,2,0.32,0.12,18.9,2,3,685,2,0.1,-0.06,17.71,2,7,685,,-0.4,-0.06,2.0100553470013622E-4
30.681875,42.0878611111,7.4E-5,1320-0037762,,30.681856,42.087934,86,74,1976.6,0,0,0,0,0,1,1,5,..Y,19.03,1,0,197,8,0.15,-0.22,18.58,1,1,197,7,-0.08,0.05,18.7,1,2,298,6,0.14,-0.01,18.8,1,3,245,9,0.03,0.18,17.39,2,7,298,,-0.25,-0.01,7.424020652922526E-5
30.934125,30.7106666667,3.63E-4,1207-0027291,,30.934475,30.710464,155,139,1993.7,0,0,0,0,0,2,2,3,...,,,,,,,,,,,,,,,21.13,2,2,414,5,-0.16,0.19,20.38,2,3,414,8,-0.06,-0.11,17.02,2,7,414,,0.21,-0.1,3.627999901441767E-4
30.8890833333,72.54825,4.89E-4,1625-0032747,,30.890589,72.548062,644,875,1973.2,0,0,0,0,0,9,9,2,...,20.46,1,0,31,4,0.64,0.87,,,,,,,,,,,,,,,14.84,2,3,52,9,-0.65,-0.88,,,,,,,,4.891282981230503E-4
31.2705416667,32.2083611111,5.7E-5,1222-0033637,,31.2705,32.208406,86,57,1976.0,0,0,0,0,0,1,1,5,..Y,16.66,2,0,297,8,0.06,0.01,17.24,2,1,297,5,-0.12,-0.16,17.57,1,2,354,8,-0.13,0.15,17.4,1,3,354,7,0.26,-0.01,17.18,1,7,354,,-0.09,-0.03,5.70781588223022E-5
31.2402916667,-17.0221666667,5.5E-5,0729-0031261,,31.240237,-17.022184,95,55,1974.7,0,0,0,0,0,2,1,5,..Y,17.18,2,0,771,8,-0.29,0.1,17.67,1,1,771,5,-0.01,0.04,19.01,2,4,613,3,-0.02,-0.17,17.19,2,5,613,8,0.08,-0.03,17.78,2,8,613,,0.22,0.04,5.50707550299507E-5
31.6086666667,-11.8443611111,7.3E-5,0781-0030229,,31.6086,-11.844328,169,145,1978.6,0,0,0,0,0,2,2,3,...,20.59,1,0,710,4,-0.17,0.07,,,,,,,,21.88,1,4,685,9,-0.07,0.12,19.46,1,5,685,2,0.23,-0.21,,,,,,,,7.316798123835187E-5
31.9619583333,-68.6321111111,1.33E-4,0213-0015982,,31.96215,-68.631998,56,143,1984.4,0,0,0,0,0,1,2,4,...,,,,,,,,17.62,1,5,52,10,-0.03,0.01,20.02,1,4,52,0,-0.06,0.26,19.05,2,6,53,0,0.13,0.02,18.21,2,8,53,,-0.07,-0.31,1.329324326298256E-4
32.159,35.3868888889,6.3E-5,1253-0030951,,32.159025,35.386948,127,88,1977.2,0,0,0,0,0,2,1,5,..Y,19.36,1,0,245,1,-0.2,0.05,18.76,1,1,245,4,-0.24,-0.26,19.34,1,2,354,9,0.23,-0.08,19.51,1,3,354,2,0.28,0.07,17.52,1,7,354,,-0.11,0.19,6.252621625798894E-5
32.3400416667,-52.4896666667,1.2E-5,0375-0022901,,32.340048,-52.489678,48,75,1982.8,0,0,0,0,0,0,1,4,..Y,,,,,,,,14.45,4,5,153,3,-0.05,0.13,16.82,5,4,197,7,0.0,0.05,14.27,5,6,197,3,0.11,-0.16,14.4,5,8,197,,-0.07,-0.03,1.1971437338877287E-5
32.321375,44.8295555556,1.27E-4,1348-0042806,,32.321234,44.829634,78,41,1976.2,0,0,0,0,0,1,0,5,..Y,19.37,1,0,197,4,-0.04,0.08,18.14,1,1,197,10,0.13,-0.11,17.9,1,2,246,1,-0.15,0.01,17.06,1,3,246,6,-0.14,0.05,16.27,1,7,246,,0.18,-0.07,1.2709505208258586E-4
32.8049166667,10.8596666667,3.1E-5,1008-0019773,,32.804895,10.859689,63,52,1975.9,0,0,0,0,0,1,1,5,..Y,15.54,2,0,470,3,-0.2,-0.05,14.37,2,1,470,1,0.04,-0.15,16.29,2,2,686,6,-0.04,0.01,15.42,2,3,686,1,0.1,0.13,14.46,2,7,686,,0.07,0.02,3.0847344054251585E-5
33.127,-35.0583333333,1.25E-4,0549-0018362,,33.12715,-35.058359,149,78,1990.7,0,0,0,0,0,2,1,4,...,,,,,,,,25.38,4,5,354,3,0.11,0.16,20.35,4,4,354,3,-0.04,-0.14,19.09,3,6,355,8,0.24,-0.06,18.63,3,8,355,,-0.33,0.02,1.2543909853891008E-4
33.2201666667,22.7478611111,1.51E-4,1127-0032247,,33.220014,22.747806,147,143,1977.3,0,0,0,0,0,3,3,5,..Y,17.35,2,0,354,4,-0.28,0.37,16.74,2,1,354,9,-0.08,-0.01,17.47,2,2,478,2,0.35,-0.23,16.22,2,3,478,8,0.24,-0.31,17.03,2,7,478,,-0.25,0.15,1.5119362140907878E-4
34.211875,-66.6116944444,1.41E-4,0233-0023194,,34.211831,-66.611834,92,54,1986.8,0,0,0,0,0,1,1,4,..Y,,,,,,,,16.73,2,5,81,8,0.21,-0.09,18.18,2,4,81,1,-0.02,-0.01,17.14,2,6,81,9,-0.1,0.12,17.2,2,8,81,,-0.11,-0.03,1.4064435351613012E-4
34.2610833333,-8.34788888889,8.1E-5,0816-0027115,,34.261017,-8.347842,165,81,1977.2,-4,6,9,5,2,2,1,5,...,17.8,2,0,650,8,0.24,-0.06,18.32,2,1,650,3,-0.23,0.08,19.4,2,4,686,9,-0.05,-0.12,19.1,2,5,686,3,-0.02,0.06,18.5,2,8,686,,0.04,0.01,8.06593394043157E-5
34.3213333333,8.61775,2.6E-5,0986-0020596,,34.321339,8.617775,68,22,1977.6,-2,2,9,2,0,0,0,5,..Y,16.4,2,0,530,2,-0.02,0.03,14.41,2,1,530,9,0.01,-0.03,16.29,2,2,686,10,-0.01,-0.02,14.68,2,3,686,9,-0.1,0.0,13.61,2,7,686,,0.09,0.01,2.5620119103835574E-5
34.378375,73.8257222222,5.7E-5,1638-0027071,,34.378284,73.825773,90,62,1984.6,0,0,0,0,0,1,1,4,...,,,,,,,,18.73,1,1,31,8,0.15,0.11,20.02,1,2,30,9,-0.05,0.04,18.97,1,3,30,8,-0.19,-0.06,18.22,1,7,30,,0.07,-0.12,5.6753437117613004E-5
34.4539583333,1.74713888889,7.0E-5,0917-0023308,,34.454012,1.747184,157,57,1978.8,0,0,0,0,0,3,1,5,..Y,18.52,1,0,590,9,-0.01,-0.08,18.72,2,1,590,8,-0.48,0.06,19.89,2,2,830,4,-0.05,0.16,18.51,3,3,830,3,0.27,-0.11,13.29,3,8,830,,0.26,-0.05,7.008886959109081E-5
35.503,-16.2545833333,1.44E-4,0737-0023854,,35.502864,-16.254523,115,268,1975.1,-18,8,9,3,8,1,3,5,..Y,18.97,2,0,772,4,0.01,0.36,19.3,1,1,772,3,0.0,-0.36,17.84,1,4,614,9,-0.14,-0.07,18.14,1,5,614,10,0.16,-0.03,18.56,1,8,614,,-0.06,0.07,1.438297651361871E-4
35.6650416667,43.0355,3.8E-5,1330-0054645,,35.665028,43.035537,44,42,1976.6,0,0,0,0,0,0,0,5,..Y,15.88,1,0,197,0,-0.03,-0.03,15.15,1,1,197,3,0.09,-0.12,14.94,1,2,246,3,0.06,0.0,14.35,1,3,246,10,-0.02,0.11,12.59,2,7,299,,-0.13,0.0,3.832477457412182E-5
35.8094583333,-11.2939722222,1.41E-4,0787-0022564,,35.809317,-11.293945,98,81,1976.8,-10,4,8,3,2,1,1,5,...,17.18,2,0,711,10,0.11,0.11,17.04,2,1,711,8,-0.12,-0.09,18.97,2,4,686,10,-0.04,-0.07,18.15,2,5,686,2,0.09,-0.02,17.74,2,8,686,,-0.06,0.05,1.4124452982190112E-4
36.5571666667,9.62397222222,1.55E-4,0996-0029292,,36.557142,9.624125,85,84,1977.6,0,0,0,0,0,1,1,5,..Y,18.11,1,0,471,3,-0.21,-0.01,17.64,1,1,471,8,-0.03,-0.18,19.06,2,2,686,9,0.11,0.26,17.76,2,3,686,1,-0.09,-0.09,17.66,2,7,686,,0.2,-0.01,1.5470129305264173E-4
36.8190833333,2.03347222222,1.0E-4,0920-0025669,,36.819062,2.033375,96,108,1979.2,0,0,0,0,0,2,2,5,...,19.93,2,0,591,2,-0.29,0.23,18.92,2,1,591,3,0.13,-0.33,19.23,2,2,830,9,0.13,0.11,17.84,3,3,830,9,0.1,-0.04,17.98,3,8,830,,-0.11,0.02,9.953239052913276E-5
37.0900416667,-55.7676388889,1.05E-4,0342-0018383,,37.0901,-55.767539,83,58,1988.6,0,0,0,0,0,1,1,4,...,,,,,,,,19.58,4,5,153,1,-0.06,-0.04,18.22,4,4,153,8,0.03,0.1,19.76,4,6,154,3,0.17,0.04,18.9,4,8,153,,-0.15,-0.12,1.0514108182945417E-4
37.3685416667,-36.7324444444,1.14E-4,0532-0032299,,37.368678,-36.732412,120,10,1987.7,0,0,0,0,0,1,0,2,...,,,,,,,,,,,,,,,20.72,3,4,299,5,-0.13,0.01,20.37,3,6,355,3,0.12,-0.02,,,,,,,,1.1397785859672324E-4
37.7886666667,-57.9183611111,1.26E-4,0320-0015753,,37.788434,-57.918384,47,149,1987.5,-32,-4,9,3,10,0,1,4,..Y,,,,,,,,9.46,0,5,115,3,0.03,0.13,9.62,0,4,115,9,-0.02,-0.05,9.23,0,6,115,9,0.01,-0.05,8.75,0,8,115,,-0.04,-0.05,1.2567743365994772E-4
37.6904583333,40.5480833333,7.8E-5,1305-0044546,,37.690364,40.548114,79,124,1971.8,0,0,0,0,0,1,2,4,..Y,17.98,2,0,198,4,-0.18,-0.03,17.65,2,1,198,9,-0.01,-0.28,17.78,2,2,299,3,0.12,0.09,18.51,2,3,299,3,0.05,0.19,,,,,,,,7.796467254414067E-5
38.2025833333,20.2881944444,7.1E-5,1102-0028880,,38.202514,20.288223,69,48,1976.6,0,0,0,0,0,1,1,5,..Y,18.03,1,0,411,3,-0.01,-0.16,14.86,1,1,411,9,-0.15,-0.02,15.83,1,2,545,10,0.15,0.02,13.7,1,3,545,8,-0.12,0.08,13.29,1,7,545,,0.11,0.06,7.102512370493108E-5
39.221875,-61.6042222222,2.4E-5,0283-0026326,,39.221892,-61.604245,74,76,1987.5,0,0,0,0,0,1,1,4,..Y,,,,,,,,17.48,3,5,115,10,-0.12,-0.14,17.92,3,4,115,8,0.09,0.17,17.62,3,6,115,3,0.11,-0.04,17.95,3,8,115,,-0.1,-0.01,2.416996937038122E-5
39.3918333333,-36.0578611111,1.1E-5,0539-0021478,,39.39182,-36.057859,31,40,1989.5,0,0,0,0,0,0,0,4,..Y,,,,,,,,16.28,3,5,355,9,0.03,0.0,16.8,3,4,355,2,-0.07,-0.08,15.71,2,6,356,2,-0.03,-0.01,16.31,2,8,356,,0.05,0.08,1.0983734825866415E-5
39.468375,28.8025,1.7E-5,1188-0032350,,39.468356,28.802503,90,80,1977.8,0,0,0,0,0,2,1,5,..Y,19.21,2,0,299,2,-0.25,-0.21,18.8,2,1,299,1,0.22,0.21,18.33,2,2,416,4,0.09,0.05,16.99,2,3,416,5,-0.03,-0.08,17.37,2,7,416,,-0.04,0.0,1.6917547949696743E-5
39.5026666667,-39.0846944444,1.28E-4,0509-0022868,,39.502573,-39.084589,100,88,1990.0,0,0,0,0,0,2,1,4,..Y,,,,,,,,17.52,3,5,299,1,-0.06,-0.21,17.63,3,4,299,8,-0.16,0.01,16.59,3,6,299,2,-0.02,0.11,16.96,3,8,299,,0.22,0.08,1.280805089230385E-4
39.6352916667,-31.2827777778,5.1E-5,0587-0028729,,39.635345,-31.2828,104,86,1975.4,0,0,0,0,0,2,1,5,..Y,18.48,2,0,888,3,0.16,-0.03,16.83,2,1,888,3,-0.3,-0.22,16.64,2,4,416,1,-0.12,0.0,15.14,2,6,416,7,0.16,0.26,16.03,2,8,416,,0.09,-0.02,5.070809235285519E-5
39.6622083333,16.6164722222,5.6E-5,1066-0026347,,39.662153,16.616453,135,130,1975.6,0,0,0,0,0,3,2,5,..Y,20.3,1,0,411,9,-0.43,-0.42,19.21,1,1,411,2,0.22,0.0,18.65,1,2,615,7,-0.01,0.03,15.92,1,3,615,3,0.2,0.08,16.82,1,7,615,,0.0,0.27,5.639937717000966E-5
40.6215416667,11.0168611111,1.65E-4,1010-0024583,,40.62152,11.017025,324,226,1979.5,0,0,0,0,0,5,3,3,...,,,,,,,,19.55,1,1,471,10,-0.21,-0.24,20.56,1,2,687,1,0.45,0.3,19.66,1,3,687,3,-0.25,-0.08,,,,,,,,1.6526304417662462E-4
40.8787083333,71.3383055556,7.1E-5,1613-0040068,,40.878531,71.338348,51,67,1978.4,-6,-2,9,1,2,0,1,5,...,20.53,1,0,31,0,0.02,-0.09,18.45,1,1,31,1,-0.03,0.08,19.79,1,2,53,8,-0.06,-0.03,18.35,2,3,53,2,-0.03,0.06,18.23,2,7,53,,0.07,-0.04,7.086108607160198E-5
41.167875,-58.3318055556,2.6E-5,0316-0017616,,41.167828,-58.331812,141,105,1987.5,0,0,0,0,0,2,2,4,..Y,,,,,,,,16.21,3,5,115,9,0.07,-0.21,17.23,3,4,115,8,-0.21,0.01,15.99,3,6,115,8,0.29,-0.02,15.32,3,8,115,,-0.17,0.21,2.550262974034663E-5
41.32025,24.0931111111,1.98E-4,1140-0030224,,41.320089,24.092978,120,103,1975.2,0,0,0,0,0,2,2,5,...,20.08,2,0,355,9,0.02,0.06,18.83,2,1,355,5,-0.17,-0.36,20.29,1,2,480,2,0.14,0.02,19.86,2,3,480,2,-0.3,0.09,18.94,2,7,479,,0.28,0.16,1.9829272441316973E-4
41.5004583333,-46.8548333333,8.0E-5,0431-0035082,,41.5004,-46.854764,106,94,1987.8,0,0,0,0,0,2,1,4,..Y,,,,,,,,17.95,4,5,247,9,-0.08,-0.06,18.73,4,4,247,8,-0.16,-0.1,18.43,4,6,247,9,-0.01,-0.08,18.32,4,8,247,,0.24,0.22,7.999009070628578E-5
42.6581666667,17.2024722222,1.23E-4,1072-0039327,,42.658075,17.202559,86,77,1976.5,-8,6,9,2,2,1,1,5,..Y,17.09,2,0,412,2,-0.1,-0.03,15.7,2,1,412,10,0.09,0.02,17.67,2,2,546,2,-0.1,0.12,16.03,2,3,546,9,0.02,-0.09,15.25,2,7,546,,0.06,-0.04,1.2328096071640253E-4
42.8593333333,-60.00175,7.2E-5,0299-0017721,,42.859442,-60.001798,24,38,1985.1,0,-10,8,1,2,0,0,3,...,,,,,,,,18.91,3,5,115,7,0.01,-0.03,19.67,3,4,115,2,-0.01,0.0,19.28,3,6,116,2,-0.02,0.01,,,,,,,,7.24968709467423E-5
43.2870416667,38.5902777778,7.5E-5,1285-0048849,,43.287045,38.590353,126,36,1977.2,0,0,0,0,0,2,0,5,...,19.39,2,0,247,7,-0.19,0.05,18.78,2,1,247,2,0.14,-0.03,18.59,2,2,300,2,0.35,-0.11,18.44,2,3,300,9,-0.08,0.05,18.27,2,7,300,,-0.24,0.01,7.526730664482268E-5
43.1997916667,-22.32375,2.25E-4,0676-0042895,,43.199706,-22.323539,479,50,1975.7,-20,32,8,15,1,5,0,3,...,,,,,,,,19.25,2,1,832,9,-0.18,0.01,20.16,2,4,480,8,0.41,-0.05,19.83,2,6,546,9,-0.24,0.02,,,,,,,,2.2539069825334106E-4
43.3149583333,-1.40144444444,6.7E-5,0885-0028724,,43.314931,-1.401506,118,85,1978.2,0,0,0,0,0,2,1,5,..Y,19.13,1,0,592,1,0.29,-0.26,18.54,2,1,592,2,-0.21,0.08,20.01,2,2,832,1,-0.26,0.18,18.79,2,3,832,2,0.03,0.03,18.38,2,8,832,,0.12,-0.04,6.734797207230011E-5
